ProductID,ProductName,Category,Type,Price,Stock,LeadTime,ManagedBy,Brand,Description
Ltlh-3147,Playmobil To Kill a Mockingbird,Books,Books,100.22,41,12,UE,Playmobil,The Playmobil To Kill a Mockingbird by Playmobil combines quality and innovation.
CCVV-0104,Anker Ashley Dining Table,Furniture,Furniture,42.28,22,3,UE,Anker,The Anker Ashley Dining Table by Anker combines quality and innovation.
CGSb-8446,West Elm Bookshelf Unit,Furniture,Furniture,659.29,88,9,UE,West Elm,The West Elm Bookshelf Unit by West Elm combines quality and innovation.
TsHF-5630,IKEA Zara T-Shirt,Clothing,Clothing,266.83,15,14,IT,IKEA,The IKEA Zara T-Shirt by IKEA combines quality and innovation.
vQus-7247,Bloomsbury Wayfair Sofa,Furniture,Furniture,259.94,174,13,UE,Bloomsbury,The Bloomsbury Wayfair Sofa by Bloomsbury combines quality and innovation.
GaEd-0885,Playmobil Desk Lamp,Furniture,Furniture,296.5,21,11,UE,Playmobil,The Playmobil Desk Lamp by Playmobil combines quality and innovation.
uKcz-8944,West Elm Galaxy S22,Smartphone,Smartphone,119.18,180,10,IT,West Elm,The West Elm Galaxy S22 by West Elm combines quality and innovation.
jHAj-5037,Puma Dune,Books,Books,22.37,3,7,UE,Puma,The Puma Dune by Puma combines quality and innovation.
IteX-2822,Sony IKEA MALM Bed,Furniture,Furniture,28.41,87,3,IT,Sony,The Sony IKEA MALM Bed by Sony combines quality and innovation.
yKJD-5051,West Elm Ashley Dining Table,Furniture,Furniture,499.47,61,10,UE,West Elm,The West Elm Ashley Dining Table by West Elm combines quality and innovation.
TGxE-4267,Adidas H&M Jacket,Clothing,Clothing,935.24,164,14,IT,Adidas,The Adidas H&M Jacket by Adidas combines quality and innovation.
rfAD-1390,HarperCollins Hot Wheels,Toy,Toy,826.92,193,7,IT,HarperCollins,The HarperCollins Hot Wheels by HarperCollins combines quality and innovation.
UCNH-4557,Mattel Adidas Tracksuit,Clothing,Clothing,474.06,150,1,UE,Mattel,The Mattel Adidas Tracksuit by Mattel combines quality and innovation.
kIlJ-2448,Levi's Xiaomi Redmi,Smartphone,Smartphone,120.52,153,7,IT,Levi's,The Levi's Xiaomi Redmi by Levi's combines quality and innovation.
moaH-8173,Puma NERF Blaster,Toy,Toy,230.59,180,14,UE,Puma,The Puma NERF Blaster by Puma combines quality and innovation.
Tduz-3289,CB2 1984,Books,Books,929.2,91,1,IT,CB2,The CB2 1984 by CB2 combines quality and innovation.
lbgP-7363,Zara Zara T-Shirt,Clothing,Clothing,698.41,108,9,IT,Zara,The Zara Zara T-Shirt by Zara combines quality and innovation.
dZNz-3702,Pottery Barn 1984,Books,Books,998.95,96,11,UE,Pottery Barn,The Pottery Barn 1984 by Pottery Barn combines quality and innovation.
hqea-3630,Logitech Desk Lamp,Furniture,Furniture,744.89,155,9,IT,Logitech,The Logitech Desk Lamp by Logitech combines quality and innovation.
VDjV-2282,Lego Lego City,Toy,Toy,923.24,159,10,UE,Lego,The Lego Lego City by Lego combines quality and innovation.
QdUM-7458,Apple H&M Jacket,Clothing,Clothing,257.85,20,5,UE,Apple,The Apple H&M Jacket by Apple combines quality and innovation.
GZzW-7812,Fisher-Price IKEA MALM Bed,Furniture,Furniture,685.53,113,2,IT,Fisher-Price,The Fisher-Price IKEA MALM Bed by Fisher-Price combines quality and innovation.
jqIC-9111,Penguin Dune,Books,Books,479.28,43,1,IT,Penguin,The Penguin Dune by Penguin combines quality and innovation.
jyXE-7956,Amazon IKEA MALM Bed,Furniture,Furniture,917.31,46,2,IT,Amazon,The Amazon IKEA MALM Bed by Amazon combines quality and innovation.
edtN-7624,West Elm 1984,Books,Books,290.06,1,8,UE,West Elm,The West Elm 1984 by West Elm combines quality and innovation.
WQuy-8783,Logitech Ashley Dining Table,Furniture,Furniture,618.88,76,2,IT,Logitech,The Logitech Ashley Dining Table by Logitech combines quality and innovation.
RIbl-9809,Penguin IKEA MALM Bed,Furniture,Furniture,983.21,21,3,IT,Penguin,The Penguin IKEA MALM Bed by Penguin combines quality and innovation.
yQHR-3665,IKEA To Kill a Mockingbird,Books,Books,980.32,64,5,IT,IKEA,The IKEA To Kill a Mockingbird by IKEA combines quality and innovation.
aopt-1237,Adidas Lego City,Toy,Toy,198.66,140,2,UE,Adidas,The Adidas Lego City by Adidas combines quality and innovation.
aQSw-6343,Lego IKEA MALM Bed,Furniture,Furniture,314.54,81,3,IT,Lego,The Lego IKEA MALM Bed by Lego combines quality and innovation.
XetY-5332,Apple Barbie Dreamhouse,Toy,Toy,533.52,22,8,IT,Apple,The Apple Barbie Dreamhouse by Apple combines quality and innovation.
mkql-2282,Zara H&M Jacket,Clothing,Clothing,804.1,104,2,IT,Zara,The Zara H&M Jacket by Zara combines quality and innovation.
vIQV-9938,Pottery Barn Zara T-Shirt,Clothing,Clothing,756.9,151,7,UE,Pottery Barn,The Pottery Barn Zara T-Shirt by Pottery Barn combines quality and innovation.
VbcT-9159,Anker Hot Wheels,Toy,Toy,752.26,88,4,UE,Anker,The Anker Hot Wheels by Anker combines quality and innovation.
ZbXb-9566,Playmobil IKEA MALM Bed,Furniture,Furniture,323.59,80,1,UE,Playmobil,The Playmobil IKEA MALM Bed by Playmobil combines quality and innovation.
eVJq-9705,Simon & Schuster Xiaomi Redmi,Smartphone,Smartphone,207.13,11,4,IT,Simon & Schuster,The Simon & Schuster Xiaomi Redmi by Simon & Schuster combines quality and innovation.
NrxQ-4268,IKEA Zara T-Shirt,Clothing,Clothing,386.16,143,10,IT,IKEA,The IKEA Zara T-Shirt by IKEA combines quality and innovation.
pfLM-2507,Wayfair Lego City,Toy,Toy,204.28,108,4,IT,Wayfair,The Wayfair Lego City by Wayfair combines quality and innovation.
uWge-8746,Bloomsbury NERF Blaster,Toy,Toy,865.54,182,13,IT,Bloomsbury,The Bloomsbury NERF Blaster by Bloomsbury combines quality and innovation.
KECk-5021,H&M Bookshelf Unit,Furniture,Furniture,750.17,60,4,UE,H&M,The H&M Bookshelf Unit by H&M combines quality and innovation.
DgAz-7200,Zara IKEA MALM Bed,Furniture,Furniture,262.04,0,12,IT,Zara,The Zara IKEA MALM Bed by Zara combines quality and innovation.
bPxA-0850,Fisher-Price Atomic Habits,Books,Books,841.36,124,13,UE,Fisher-Price,The Fisher-Price Atomic Habits by Fisher-Price combines quality and innovation.
nFqy-9421,Pottery Barn Barbie Dreamhouse,Toy,Toy,248.75,20,11,IT,Pottery Barn,The Pottery Barn Barbie Dreamhouse by Pottery Barn combines quality and innovation.
nYhP-5039,Adidas Lego City,Toy,Toy,893.37,18,1,IT,Adidas,The Adidas Lego City by Adidas combines quality and innovation.
vxgd-0521,Nike Zara T-Shirt,Clothing,Clothing,380.72,101,10,UE,Nike,The Nike Zara T-Shirt by Nike combines quality and innovation.
YVeu-9482,CB2 Desk Lamp,Furniture,Furniture,610.42,100,4,UE,CB2,The CB2 Desk Lamp by CB2 combines quality and innovation.
Fnik-9914,Puma The Silent Patient,Books,Books,728.31,50,5,UE,Puma,The Puma The Silent Patient by Puma combines quality and innovation.
myts-8035,Fisher-Price OnePlus Nord,Smartphone,Smartphone,880.33,43,8,UE,Fisher-Price,The Fisher-Price OnePlus Nord by Fisher-Price combines quality and innovation.
VANx-0687,Mattel Ashley Dining Table,Furniture,Furniture,902.9,158,7,IT,Mattel,The Mattel Ashley Dining Table by Mattel combines quality and innovation.
bkfZ-4001,Pottery Barn Barbie Dreamhouse,Toy,Toy,654.03,80,2,IT,Pottery Barn,The Pottery Barn Barbie Dreamhouse by Pottery Barn combines quality and innovation.
NXdb-7872,Zara Atomic Habits,Books,Books,215.68,38,4,IT,Zara,The Zara Atomic Habits by Zara combines quality and innovation.
syYz-9480,Logitech Wayfair Sofa,Furniture,Furniture,446.99,155,9,IT,Logitech,The Logitech Wayfair Sofa by Logitech combines quality and innovation.
xdNN-5574,Bose To Kill a Mockingbird,Books,Books,925.44,166,3,UE,Bose,The Bose To Kill a Mockingbird by Bose combines quality and innovation.
zcPY-2211,H&M Playmobil Castle,Toy,Toy,962.0,180,12,IT,H&M,The H&M Playmobil Castle by H&M combines quality and innovation.
TZLk-5955,Puma Bookshelf Unit,Furniture,Furniture,261.55,65,13,UE,Puma,The Puma Bookshelf Unit by Puma combines quality and innovation.
CahL-6063,Logitech OnePlus Nord,Smartphone,Smartphone,937.38,58,12,IT,Logitech,The Logitech OnePlus Nord by Logitech combines quality and innovation.
wGOE-4286,Puma Adidas Tracksuit,Clothing,Clothing,775.6,66,8,UE,Puma,The Puma Adidas Tracksuit by Puma combines quality and innovation.
KXSA-9530,Nike iPhone 14,Smartphone,Smartphone,290.14,172,13,IT,Nike,The Nike iPhone 14 by Nike combines quality and innovation.
niaa-9095,Lego Levi's Jeans,Clothing,Clothing,515.86,181,12,IT,Lego,The Lego Levi's Jeans by Lego combines quality and innovation.
GiVi-7669,H&M Barbie Dreamhouse,Toy,Toy,827.23,150,5,IT,H&M,The H&M Barbie Dreamhouse by H&M combines quality and innovation.
FDjP-3569,Simon & Schuster OnePlus Nord,Smartphone,Smartphone,103.75,9,5,UE,Simon & Schuster,The Simon & Schuster OnePlus Nord by Simon & Schuster combines quality and innovation.
ZiWD-5486,Pottery Barn Hot Wheels,Toy,Toy,143.81,1,12,UE,Pottery Barn,The Pottery Barn Hot Wheels by Pottery Barn combines quality and innovation.
vofT-5915,HarperCollins IKEA MALM Bed,Furniture,Furniture,415.13,91,1,IT,HarperCollins,The HarperCollins IKEA MALM Bed by HarperCollins combines quality and innovation.
Jxry-7713,Logitech Pixel 7,Smartphone,Smartphone,897.0,148,10,UE,Logitech,The Logitech Pixel 7 by Logitech combines quality and innovation.
XMpp-0834,Mattel Playmobil Castle,Toy,Toy,665.87,4,12,UE,Mattel,The Mattel Playmobil Castle by Mattel combines quality and innovation.
FbcJ-1301,IKEA Nike Hoodie,Clothing,Clothing,315.51,88,1,IT,IKEA,The IKEA Nike Hoodie by IKEA combines quality and innovation.
Vbhm-3992,Adidas Levi's Jeans,Clothing,Clothing,68.36,158,5,UE,Adidas,The Adidas Levi's Jeans by Adidas combines quality and innovation.
ytnS-0776,Zara Levi's Jeans,Clothing,Clothing,233.32,63,6,UE,Zara,The Zara Levi's Jeans by Zara combines quality and innovation.
hAEh-0785,Mattel Pixel 7,Smartphone,Smartphone,907.62,185,2,UE,Mattel,The Mattel Pixel 7 by Mattel combines quality and innovation.
Dxcf-2718,Nike Xiaomi Redmi,Smartphone,Smartphone,734.45,148,3,UE,Nike,The Nike Xiaomi Redmi by Nike combines quality and innovation.
Jbwp-6522,West Elm Ashley Dining Table,Furniture,Furniture,188.62,70,6,UE,West Elm,The West Elm Ashley Dining Table by West Elm combines quality and innovation.
SIla-4793,West Elm Zara T-Shirt,Clothing,Clothing,53.43,74,2,IT,West Elm,The West Elm Zara T-Shirt by West Elm combines quality and innovation.
FAor-0326,Random House Lego City,Toy,Toy,873.3,139,4,UE,Random House,The Random House Lego City by Random House combines quality and innovation.
faQq-2515,Adidas Nike Hoodie,Clothing,Clothing,571.15,91,1,IT,Adidas,The Adidas Nike Hoodie by Adidas combines quality and innovation.
VjlK-7556,Nike Nike Hoodie,Clothing,Clothing,225.39,41,5,UE,Nike,The Nike Nike Hoodie by Nike combines quality and innovation.
fsOb-4354,Levi's IKEA MALM Bed,Furniture,Furniture,619.34,29,9,UE,Levi's,The Levi's IKEA MALM Bed by Levi's combines quality and innovation.
snqi-2273,CB2 Nike Hoodie,Clothing,Clothing,259.82,100,10,UE,CB2,The CB2 Nike Hoodie by CB2 combines quality and innovation.
gtLI-2274,Mattel OnePlus Nord,Smartphone,Smartphone,994.84,10,5,IT,Mattel,The Mattel OnePlus Nord by Mattel combines quality and innovation.
VDiM-1513,Bose Adidas Tracksuit,Clothing,Clothing,132.05,42,3,UE,Bose,The Bose Adidas Tracksuit by Bose combines quality and innovation.
GFji-2854,IKEA To Kill a Mockingbird,Books,Books,164.95,12,6,IT,IKEA,The IKEA To Kill a Mockingbird by IKEA combines quality and innovation.
bgNV-2367,Fisher-Price Adidas Tracksuit,Clothing,Clothing,792.08,166,8,IT,Fisher-Price,The Fisher-Price Adidas Tracksuit by Fisher-Price combines quality and innovation.
GpBW-9076,Logitech Wayfair Sofa,Furniture,Furniture,409.59,72,9,IT,Logitech,The Logitech Wayfair Sofa by Logitech combines quality and innovation.
bXIV-9695,Penguin iPhone 14,Smartphone,Smartphone,807.56,125,8,IT,Penguin,The Penguin iPhone 14 by Penguin combines quality and innovation.
XXZv-0650,Sony Dune,Books,Books,811.59,92,7,UE,Sony,The Sony Dune by Sony combines quality and innovation.
lPOl-7865,H&M Nike Hoodie,Clothing,Clothing,523.99,123,12,UE,H&M,The H&M Nike Hoodie by H&M combines quality and innovation.
gkYi-7262,Sony Desk Lamp,Furniture,Furniture,820.57,71,6,UE,Sony,The Sony Desk Lamp by Sony combines quality and innovation.
oCft-9977,Playmobil Hot Wheels,Toy,Toy,763.9,30,5,UE,Playmobil,The Playmobil Hot Wheels by Playmobil combines quality and innovation.
dQnW-0693,Zara To Kill a Mockingbird,Books,Books,758.6,172,10,IT,Zara,The Zara To Kill a Mockingbird by Zara combines quality and innovation.
Nqqu-5919,Pottery Barn 1984,Books,Books,778.46,185,13,IT,Pottery Barn,The Pottery Barn 1984 by Pottery Barn combines quality and innovation.
FWYq-3713,Apple Ashley Dining Table,Furniture,Furniture,747.03,42,7,UE,Apple,The Apple Ashley Dining Table by Apple combines quality and innovation.
edML-0003,Sony Ashley Dining Table,Furniture,Furniture,239.28,70,3,UE,Sony,The Sony Ashley Dining Table by Sony combines quality and innovation.
YsAz-7535,Levi's Pixel 7,Smartphone,Smartphone,811.87,15,10,IT,Levi's,The Levi's Pixel 7 by Levi's combines quality and innovation.
DYAK-7776,Mattel IKEA MALM Bed,Furniture,Furniture,60.49,199,13,IT,Mattel,The Mattel IKEA MALM Bed by Mattel combines quality and innovation.
zhYI-1261,West Elm Nike Hoodie,Clothing,Clothing,233.39,198,1,IT,West Elm,The West Elm Nike Hoodie by West Elm combines quality and innovation.
QGvA-3670,Amazon The Silent Patient,Books,Books,953.24,42,10,IT,Amazon,The Amazon The Silent Patient by Amazon combines quality and innovation.
hFNq-3814,West Elm Ashley Dining Table,Furniture,Furniture,203.33,172,7,IT,West Elm,The West Elm Ashley Dining Table by West Elm combines quality and innovation.
KhOA-7115,Anker 1984,Books,Books,753.4,139,6,UE,Anker,The Anker 1984 by Anker combines quality and innovation.
xjJs-9563,Amazon Atomic Habits,Books,Books,941.21,21,4,UE,Amazon,The Amazon Atomic Habits by Amazon combines quality and innovation.
Xulb-0294,Bloomsbury 1984,Books,Books,492.02,12,10,UE,Bloomsbury,The Bloomsbury 1984 by Bloomsbury combines quality and innovation.
oEbA-8421,Apple To Kill a Mockingbird,Books,Books,265.98,62,8,IT,Apple,The Apple To Kill a Mockingbird by Apple combines quality and innovation.
pwPR-7886,Fisher-Price Barbie Dreamhouse,Toy,Toy,984.53,41,3,IT,Fisher-Price,The Fisher-Price Barbie Dreamhouse by Fisher-Price combines quality and innovation.
ocVc-1058,Penguin Wayfair Sofa,Furniture,Furniture,569.76,162,2,UE,Penguin,The Penguin Wayfair Sofa by Penguin combines quality and innovation.
Vqmb-4847,Fisher-Price 1984,Books,Books,68.47,154,9,UE,Fisher-Price,The Fisher-Price 1984 by Fisher-Price combines quality and innovation.
MTGi-8030,Mattel Atomic Habits,Books,Books,697.87,123,4,UE,Mattel,The Mattel Atomic Habits by Mattel combines quality and innovation.
dHIM-3151,Pottery Barn Lego City,Toy,Toy,402.93,193,7,UE,Pottery Barn,The Pottery Barn Lego City by Pottery Barn combines quality and innovation.
kBzu-9667,Simon & Schuster The Silent Patient,Books,Books,752.95,63,13,UE,Simon & Schuster,The Simon & Schuster The Silent Patient by Simon & Schuster combines quality and innovation.
YbpU-1466,Bose Galaxy S22,Smartphone,Smartphone,843.24,2,13,UE,Bose,The Bose Galaxy S22 by Bose combines quality and innovation.
Rshx-9753,Pottery Barn IKEA MALM Bed,Furniture,Furniture,774.13,96,13,UE,Pottery Barn,The Pottery Barn IKEA MALM Bed by Pottery Barn combines quality and innovation.
EXUV-0095,Penguin Nike Hoodie,Clothing,Clothing,859.61,176,1,IT,Penguin,The Penguin Nike Hoodie by Penguin combines quality and innovation.
gFxu-8176,Simon & Schuster Adidas Tracksuit,Clothing,Clothing,541.91,7,13,UE,Simon & Schuster,The Simon & Schuster Adidas Tracksuit by Simon & Schuster combines quality and innovation.
wTMQ-5036,Puma H&M Jacket,Clothing,Clothing,644.21,36,3,UE,Puma,The Puma H&M Jacket by Puma combines quality and innovation.
kPfB-8666,Pottery Barn iPhone 14,Smartphone,Smartphone,421.84,132,8,UE,Pottery Barn,The Pottery Barn iPhone 14 by Pottery Barn combines quality and innovation.
guYh-9357,West Elm Lego City,Toy,Toy,318.37,57,9,UE,West Elm,The West Elm Lego City by West Elm combines quality and innovation.
FceZ-3563,Logitech Galaxy S22,Smartphone,Smartphone,311.35,193,12,UE,Logitech,The Logitech Galaxy S22 by Logitech combines quality and innovation.
MPTN-1187,Playmobil Levi's Jeans,Clothing,Clothing,466.32,26,2,UE,Playmobil,The Playmobil Levi's Jeans by Playmobil combines quality and innovation.
cDed-1760,Pottery Barn Playmobil Castle,Toy,Toy,469.92,159,6,IT,Pottery Barn,The Pottery Barn Playmobil Castle by Pottery Barn combines quality and innovation.
BnGM-6631,Nike 1984,Books,Books,128.97,4,9,IT,Nike,The Nike 1984 by Nike combines quality and innovation.
zFGP-1349,Logitech Wayfair Sofa,Furniture,Furniture,884.33,19,10,IT,Logitech,The Logitech Wayfair Sofa by Logitech combines quality and innovation.
AEZv-4615,IKEA iPhone 14,Smartphone,Smartphone,114.3,46,4,UE,IKEA,The IKEA iPhone 14 by IKEA combines quality and innovation.
SnBh-0138,Sony Hot Wheels,Toy,Toy,45.53,134,10,IT,Sony,The Sony Hot Wheels by Sony combines quality and innovation.
ZKBi-5539,Nike Galaxy S22,Smartphone,Smartphone,127.3,154,3,UE,Nike,The Nike Galaxy S22 by Nike combines quality and innovation.
MDIK-0943,Levi's Xiaomi Redmi,Smartphone,Smartphone,953.54,69,13,UE,Levi's,The Levi's Xiaomi Redmi by Levi's combines quality and innovation.
PsRq-1966,HarperCollins Bookshelf Unit,Furniture,Furniture,951.11,28,12,IT,HarperCollins,The HarperCollins Bookshelf Unit by HarperCollins combines quality and innovation.
qHff-5031,Sony Ashley Dining Table,Furniture,Furniture,419.78,34,4,UE,Sony,The Sony Ashley Dining Table by Sony combines quality and innovation.
PeQx-3943,Sony Wayfair Sofa,Furniture,Furniture,764.08,101,10,IT,Sony,The Sony Wayfair Sofa by Sony combines quality and innovation.
JLPM-3385,Apple 1984,Books,Books,751.97,58,7,IT,Apple,The Apple 1984 by Apple combines quality and innovation.
FrlT-1876,Mattel Dune,Books,Books,184.2,97,6,IT,Mattel,The Mattel Dune by Mattel combines quality and innovation.
SfGf-0251,Amazon Lego City,Toy,Toy,441.47,67,7,UE,Amazon,The Amazon Lego City by Amazon combines quality and innovation.
UZsQ-7864,Pottery Barn Zara T-Shirt,Clothing,Clothing,279.69,51,11,IT,Pottery Barn,The Pottery Barn Zara T-Shirt by Pottery Barn combines quality and innovation.
igKH-6817,Apple OnePlus Nord,Smartphone,Smartphone,340.51,55,10,IT,Apple,The Apple OnePlus Nord by Apple combines quality and innovation.
hUMP-6862,Fisher-Price Xiaomi Redmi,Smartphone,Smartphone,283.77,16,13,UE,Fisher-Price,The Fisher-Price Xiaomi Redmi by Fisher-Price combines quality and innovation.
yIEG-7055,Puma Pixel 7,Smartphone,Smartphone,52.11,63,12,IT,Puma,The Puma Pixel 7 by Puma combines quality and innovation.
DFTI-6910,Mattel Bookshelf Unit,Furniture,Furniture,515.75,0,9,IT,Mattel,The Mattel Bookshelf Unit by Mattel combines quality and innovation.
yGRR-1673,Sony To Kill a Mockingbird,Books,Books,970.24,132,2,IT,Sony,The Sony To Kill a Mockingbird by Sony combines quality and innovation.
piEv-9060,Puma Desk Lamp,Furniture,Furniture,433.95,174,6,UE,Puma,The Puma Desk Lamp by Puma combines quality and innovation.
QMqc-6513,Nike Hot Wheels,Toy,Toy,745.68,40,13,IT,Nike,The Nike Hot Wheels by Nike combines quality and innovation.
bnTq-4639,Bose iPhone 14,Smartphone,Smartphone,509.54,197,9,UE,Bose,The Bose iPhone 14 by Bose combines quality and innovation.
